Facility Type,License Number,Entity Name,Camis Trade Name,Address Bldg,Address Street,Address Location,Address City,Address State,Address Zip Code,Telephone Number,Number of Spaces
Parking Garage,1215447,MAY PARKING CORP.,,330,EAST   70 STREET,,NEW YORK,NY,10021,2127373279,25
Parking Garage,1225037,"KINNEY PARKING SYSTEM, INC.",CENTRAL PARKING SYSTEM,2500,JOHNSON AVENUE,,BRONX,NY,10463,7184325834,189
Parking Garage,1228853,"GREENE HOUSE CAR PARK, LLC",GGMC,381/383,CARLTON AVENUE,AKA 43 GREENE AVENUE,BROOKLYN,NY,11238,2129966363,19
Parking Garage,1231207,20TH STREET ALEMAP LLC,,124,WEST   20 STREET,,NEW YORK,NY,10011,2126277739,155
Parking Garage,1232553,CENTRAL PARKING SYSTEM OF NEW YORK INC,,Oct-14,WEST   48 STREET,,NEW YORK,NY,10036,2125025490,200
Parking Garage,1233573,BREVOORT PARKING LLC,,20,EAST    9 STREET,,NEW YORK,NY,10003,2126869800,134
Parking Garage,1234298,"METROPOLITAN 51 PARKING, LLC",,569-573,LEXINGTON AVENUE,,NEW YORK,NY,10022,2126869800,200
Parking Garage,1241305,"33 ST OPERATING, LLC.",,35,WEST   33 STREET,,NEW YORK,NY,10001,2125755335,34
Parking Garage,1245680,340 E 34 GARAGE CORP,,340,EAST   34 STREET,,NEW YORK,NY,10016,2127367171,41
Parking Garage,1247021,"GRAMERCY 24 PARKING, LLC",,401-9,2 AVENUE,,NEW YORK,NY,10010,2126869800,72
Parking Garage,1251085,200 E. 70 GARAGE CORP.,,201,EAST   69 STREET,,NEW YORK,NY,10021,2127367171,72
Parking Garage,1251169,315 EAST 65TH PARKING LLC,,322,EAST   66 STREET,,NEW YORK,NY,10021,2125701732,50
Parking Garage,1251181,CHAPLAND PARKING LLC,,111,EAST   82 STREET,,NEW YORK,NY,10028,2122889645,143
Parking Garage,1256221,53RD STERLING PARKING LLC,,304,EAST   53 STREET,,NEW YORK,NY,10022,2126869800,18
Parking Garage,1256344,C.V. PARKING LLC.,,200,CABRINI BOULEVARD,,NEW YORK,NY,10033,2127959070,525
Parking Garage,914923,SELECT PARKING LLC.,SELECT PARKING,301-11,EAST   57 STREET,AKA 303 EAST 57 STREET,NEW YORK,NY,10022,2126869800,328
Parking Garage,916799,PARK ON 44 CORP.,,230,EAST   44 STREET,,NEW YORK,NY,10017,2127373279,103
Parking Garage,917447,211 GARAGE CORP,,211,EAST   18 STREET,,NEW YORK,NY,10003,2124730135,70
Parking Garage,917493,HRF OPERATING CORP,,151,WEST  108 STREET,151-159  WEST 108 STREET,NEW YORK,NY,10025,2124730135,600
Parking Garage,921454,RAPID RIVERSIDE CORP,RAPID RIVERSIDE,70,RIVERSIDE DRIVE,,NEW YORK,NY,10024,2128661000,80
Parking Garage,927031,RAPID E 77TH ST CORP,,155,EAST   76 STREET,,NEW YORK,NY,10021,2128661000,70
Parking Garage,929603,CENTRAL PARKING SYSTEM OF NEW YORK INC,MEYERS PARKING SYSTEM,47,CHURCH STREET,,NEW YORK,NY,10007,2125649199,65
Parking Garage,945780,"STEWART HOUSE CAR PARK, INC",GGMC,70,EAST   10 STREET,,NEW YORK,NY,10003,2129966363,255
Parking Garage,953178,14TH AND 8TH AVENUE LLC,,85,8 AVENUE,,NEW YORK,NY,10011,2126869800,47
Parking Garage,959101,CHAP-SUN GARAGE LLC,,148,WEST   48 STREET,,NEW YORK,NY,10036,2125759133,300
Parking Garage,962109,300 EAST 34TH STREET GARAGE LLC,,300,EAST   34 STREET,,NEW YORK,NY,10016,2124816016,148
Parking Garage,964031,"CENTRAL PARKING SYSTEM OF NEW YORK,INC",,21E,15 STREET,,NEW YORK,NY,10003,2126296602,48
Parking Garage,965355,CENTRAL PARKING SYSTEM OF NEW YORK INC,,132-146,WEST   51 STREET,,NEW YORK,NY,10019,2126296602,209
Parking Garage,973517,"WARREN, DOYLE J",,480,11 STREET,,BROOKLYN,NY,11215,7187880927,20
Parking Garage,974656,"SLOPE CAR PARK, INC",,429,12 STREET,,BROOKLYN,NY,11215,2122216111,149
Parking Garage,976815,WILSHIRE CAR PARK INC,,182-30,WEXFORD TERRACE,,QUEENS,NY,11432,2122216111,204
Parking Garage,977117,MTP OPERATING CORP,,89-93,CHRYSTIE STREET,,NEW YORK,NY,10002,2125755335,116
Parking Garage,1000450,ENTERPRISE GARAGE CORP,,315,EAST   40 STREET,,NEW YORK,NY,10016,2127367171,334
Parking Garage,1001512,650 PARKING CORP,,650,PARK AVENUE,,NEW YORK,NY,10021,2127367171,79
Parking Garage,1002786,111 EIGHTH AVE PARKING LLC,,111,8 AVENUE,,NEW YORK,NY,10011,2126869800,625
Parking Garage,1004075,"CENTRAL PARKING SYSTEM OF NEW YORK, INC",,115,EAST   87 STREET,,NEW YORK,NY,10128,2122895040,198
Parking Garage,1005964,BRIDGE PARKING LLC,,338-342,EAST   59 STREET,,NEW YORK,NY,10022,2123085959,288
Parking Garage,1012409,99 JANE STREET PARKING LLC,,99,JANE STREET,,NEW YORK,NY,10014,2126869800,100
Parking Garage,1058507,53RD PARKING CORP,,301,WEST   53 STREET,,NEW YORK,NY,10019,2127367171,53
Parking Garage,1061198,101 WEST END PARKING LLC,,101,WEST END AVENUE,,NEW YORK,NY,10023,2126869800,166
Parking Garage,1065227,1010 PARKING CORP,,530,EAST   72 STREET,,NEW YORK,NY,10021,2127367171,44
Parking Garage,1070442,RIVER YORK STRATFORD LLC,,1385,YORK AVENUE,,NEW YORK,NY,10021,2126501299,150
Parking Garage,1070451,CENTRAL PARKING SYSTEM OF NEW YORK INC,,350,EAST   30 STREET,,NEW YORK,NY,10016,2127798311,68
Parking Garage,1078653,1725 PARKING LLC,,1725,YORK AVENUE,,NEW YORK,NY,10128,2126869800,104
Parking Garage,1079092,"IMPACT CAR PARK, LLC",,333,WEST   26 STREET,,NEW YORK,NY,10001,2122216111,839
Parking Garage,1093313,CHAMPION PARKING 57 LLC,,316,WEST   57 STREET,,NEW YORK,NY,10019,2123085959,372
Parking Garage,1094411,"CENTRAL PARKING SYSTEM OF NEW YORK, INC.",,312,WEST   34 STREET,,NEW YORK,NY,10001,2125025490,250
Parking Garage,1099611,"CENTRAL PARKING SYSTEM OF NEW YORK, INC",,199,WATER STREET,,NEW YORK,NY,10038,2125025490,99
Parking Garage,1102792,311 PARKING CORP,,311,WEST   50 STREET,,NEW YORK,NY,10019,2127267171,60
Parking Garage,1113131,"CENTRAL PARKING SYSTEM OF NEW YORK, INC.",,441,9 AVENUE,,NEW YORK,NY,10001,2126296602,160
Parking Garage,1125503,CENTRAL PARKING SYSTEM OF NEW YORK INC,,200-206,EAST   80 STREET,,NEW YORK,NY,10021,2126296602,67
Parking Garage,1126256,"CENTRAL PARKING SYSTEM OF NEW YORK, INC",,180,WEST   20 STREET,,NEW YORK,NY,10011,2126296602,55
Parking Garage,1127480,IMPARK HSW LLC,,300,EAST   77 STREET,,NEW YORK,NY,10075,2129378660,28
Parking Garage,1127872,1350 SIXTH PARKING LLC,,1350-58,6 AVENUE,AKA 1350 6 AVENUE,NEW YORK,NY,10019,2126809800,99
Parking Garage,1130760,JDS PARKING LLC,,561,10 AVENUE,,NEW YORK,NY,10036,2126869800,71
Parking Garage,1133045,EAST 82 ST GARAGE LLC,,350,EAST   82 STREET,,NEW YORK,NY,10028,2128322066,53
Parking Garage,1134343,JONATHAN & GABRIELLE PARKING INC,,1521,INWOOD AVENUE,,BRONX,NY,10452,7187310931,100
Parking Garage,1135017,"CENTRAL PARKING SYSTEM OF NEW YORK, INC",,101,WORTH STREET,,NEW YORK,NY,10013,2126296602,226
Parking Garage,1135106,"SOUTH PLAZA GARAGE, LLC",,442-458,2 AVENUE,,NEW YORK,NY,10010,2126869800,98
Parking Garage,1135112,SOUTH PLAZA GARAGE LLC,,308-330,EAST   26 STREET,,NEW YORK,NY,10010,2126869800,62
Parking Garage,1137052,"KINNEY PARKING SYSTEM, INC",CENTRAL PARKING SYSTEM,56,NORTH MOORE STREET,,NEW YORK,NY,10013,2126296602,220
Parking Garage,1138103,INDOOR PARKING CORP,,164,DYCKMAN STREET,,NEW YORK,NY,10040,2129429804,150
Parking Garage,1146395,REGAL PARKING CORP,,98-10,64 AVENUE,,REGO PARK,NY,11374,2127367171,180
Parking Garage,1146930,WEST 31ST GARAGE CORP,,371,7 AVENUE,,NEW YORK,NY,10001,2127367171,94
Parking Garage,1152232,72ND STREET LLC,,517,EAST   71 STREET,,NEW YORK,NY,10021,2124903460,50
Parking Garage,1155053,PARK 15 WEST LLC,,422-430,WEST   15 STREET,,NEW YORK,NY,10011,2125643199,374
Parking Garage,1155355,"CENTRAL PARKING SYSTEM OF NEW YORK, INC.",,100,WEST   57 STREET,,NEW YORK,NY,10019,9999999999,225
Parking Garage,1157539,KINNEY PARKING SYSTEM INC,CENTRAL PARKING SYSTEM,200-206,EAST   88 STREET,AKA/ 1551-1565 3RD AVE,NEW YORK,NY,10128,2125025490,218
Parking Garage,1157547,"CRYSTAL CAR PARK, LLC",GGMC,200,EAST   24 STREET,,NEW YORK,NY,10010,2129966363,54
Parking Garage,1171649,PROPARK AMERICA NEW YORK LLC,,515,WEST   59 STREET,,NEW YORK,NY,10019,2129573692,190
Parking Garage,1171703,"PROPARK AMERICA NEW YORK, LLC",,347-353,EAST   17 STREET,,NEW YORK,NY,10003,2124202505,67
Parking Garage,1176383,VANGUARD CAR RENTAL USA INC.,NATIONAL,95-10,DITMARS BOULEVARD,,EAST ELMHURST,NY,11369,7184295893,201
Parking Garage,1179523,815 TENTH PARKING LLC,,815,10 AVENUE,,NEW YORK,NY,10019,2126869800,48
Parking Garage,1181008,"POST OFFICE GARAGE, LLC",MEYERS PARKING,340-348,WEST   31 STREET,,NEW YORK,NY,10001,2125025490,255
Parking Garage,1182737,"323 WEST 34 STREET, LLC",MEYERS PARKING,323-345,WEST   34 STREET,,NEW YORK,NY,10001,2125025490,500
Parking Garage,1183389,1955 FIRST PARKING CORP,,1955,1 AVENUE,,NEW YORK,NY,10029,2127367171,109
Parking Garage,1187066,CHAMPION PARKING 53 LLC,,821-827,7 AVENUE,A/K/A/ 159-167 W 53RD STREET,NEW YORK,NY,10019,2123085959,147
Parking Garage,1190381,IMPERIAL PARKING (U.S.) INC,IMPARK,121,WEST  125 STREET,,NEW YORK,NY,10027,2129378660,304
Parking Garage,1192299,85 JOHN STREET GARAGE LLC,,85,JOHN STREET,,NEW YORK,NY,10038,2123859182,32
Parking Garage,1192349,NEW YORK SKYPORTS INC,,23,EAST RIVER DRIVE,,NEW YORK,NY,10010,2125667081,180
Parking Garage,1192968,QUIK PARK YORK AVENUE LLC,,400,EAST   71 STREET,,NEW YORK,NY,10021,2128322066,180
Parking Garage,1196462,"KINNEY PARKING SYSTEM, INC",CENTRAL PARKING SYSTEM,1257,3RD AVENUE,1257-1265,NEW YORK,NY,10021,2125025490,65
Parking Garage,1196478,401 EAST 86TH STREET PARKING LLC,,401,EAST   86 STREET,,NEW YORK,NY,10028,2128767669,46
Parking Garage,1204138,KINNEY PARKING SYSTEM INC,CENTRAL PARKING SYSTEM,107-36,QUEENS BOULEVARD,,FOREST HILLS,NY,11375,7125025490,69
Parking Garage,1205113,"KINNEY PARKING SYSTEM, INC.",CENTRAL PARKING SYSTEM,1133,6TH AVENUE,,NEW YORK,NY,10036,2125025490,124
Parking Garage,1205833,CAROLE GARDENS REALTY LLC,,139-21,86TH AVENUE,,JAMAICA,NY,11435,2125358670,24
Parking Garage,1213350,"STABLE CAR PARKING, INC.",,9201,4 AVENUE,,BROOKLYN,NY,11209,2129799815,178
Parking Garage,1213626,WINDSOR GARAGE LLC,,108-24,71ST ROAD,,FOREST HILLS,NY,11375,2129562280,110
Parking Garage,1216345,"CENTRAL PARKING SYSTEM OF NEW YORK, INC",,351,JAY STREET,70 MYRTLE AVENUE,BROOKLYN,NY,11201,7186254215,270
Parking Garage,1216679,910 FIFTH GARAGE CORP.,,910,5TH AVENUE,,NEW YORK,NY,10021,2127367171,56
Parking Garage,1226482,"CENTRAL PARKING SYSTEM OF NEW YORK, INC.",,9,WEST   31 STREET,,NEW YORK,NY,10001,2125025490,101
Parking Garage,1227121,CHAMPION PARKING 39 LLC,,102,WEST   39 STREET,,NEW YORK,NY,10018,2128529033,75
Parking Garage,1231157,"MURRAY PARK GARAGE CO., LLC",,120,EAST   34 STREET,,NEW YORK,NY,10016,7188969600,123
Parking Garage,1233094,W. 28TH GARAGE PARKING LLC,,241-243,WEST   28 STREET,,NEW YORK,NY,10001,2126869800,240
Parking Garage,1235835,"TPEC, CORP",,35-15,FARRINGTON STREET,,FLUSHING,NY,11354,2125640001,62
Parking Garage,1238787,"IMPERIAL PARKING (U.S.), INC.",,187,PACIFIC STREET,,BROOKLYN,NY,11201,2129378660,130
Parking Garage,1241099,BUZZ PARKING II LLC.,,14-24,KENMARE STREET,,NEW YORK,NY,10012,2122268567,100
Parking Garage,1241268,CENTRAL PARKING SYSTEM OF NEW YORK INC,,1000,5 AVENUE,,NEW YORK,NY,10028,2125025490,460
Parking Garage,1243626,"CENTRAL PARKING SYSTEM OF NEW YORK, INC.",,1,EAST    1 STREET,A/K/A 11 EAST 1 STREET,NEW YORK,NY,10003,2125025490,130
Parking Garage,1247310,CORNELL UNIVERSITY,,1305,YORK AVENUE,,NEW YORK,NY,10021,2127461089,95
Parking Garage,1248251,1749-1753 FIRST AVENUE GARAGE CORP.,,354,EAST   91 STREET,,NEW YORK,NY,10128,2123690284,20
Parking Garage,1249271,BARMAX GARAGE CORP.,,203,WEST   77 STREET,,NEW YORK,NY,10024,2125643199,75
Parking Garage,1250775,JENUWEN CAR PARK INC,,590,FLATBUSH AVENUE,,BROOKLYN,NY,11225,2122216111,121
Parking Garage,1250811,"9851, CORP",,65-36,99 STREET,,REGO PARK,NY,11374,7184596110,125
Parking Garage,1196453,"KINNEY PARKING SYSTEM, INC.",CENTRAL PARKING SYSTEM,29,EAST 50 STREET,29-33,NEW YORK,NY,10022,2125025490,94
Parking Garage,1198215,GOLD/PEARL PARKING CORP.,,2,GOLD STREET,,NEW YORK,NY,10038,2127367171,98
Parking Garage,1198509,KINNEY PARKING SYSTEM INC,CENTRAL PARKING SYSTEM,12,WEST 13TH STREET,12-28 WEST 13 STREET,NEW YORK,NY,10011,2125025490,55
Parking Garage,1198597,WEST 64 STREET LLC,,1930,BROADWAY,,NY,NY,10023,2125358670,150
Parking Garage,1199914,KINNEY PARKING SYSTEM INC,CENTRAL PARKING SYSTEM,870,8 AVENUE,870-888 8TH AVENUE,NEW YORK,NY,10019,2125025490,170
Parking Garage,1200887,ELKO GARAGE INC,,312,EAST   46 STREET,,NEW YORK,NY,10017,2126444955,67
Parking Garage,1205112,"KINNEY PARKING SYSTEM, INC.",CENTRAL PARKING SYSTEM,477-499,LEXINGTON AVENUE,A/K/A 137-155 E. 46TH STREET,NEW YORK,NY,10017,2125025490,100
Parking Garage,1209498,CHAMPION PARKING 36 LLC,,30,PARK AVENUE,AKA 38 EAST 36 STREET,NEW YORK,NY,10016,2123085959,142
Parking Garage,1211704,"CENTRAL PARKING SYSTEM OF NEW YORK, INC.",,95,OCEANA DRIVE EAST,,BROOKLYN,NY,11235,7182239722,262
Parking Garage,1213303,JOHN STREET PARKING CORP.,,63,WALL STREET,,NEW YORK,NY,10005,2127373279,85
Parking Garage,1213869,BROADWAY & 64TH PARKING LLC.,,1900-1916,BROADWAY,AKA 1900 BROADWAY,NEW YORK,NY,10023,2126869800,400
Parking Garage,1215113,"CENTRAL PARKING SYSTEM OF NEW YORK, INC.",,500,5TH AVENUE,,BROOKLYN,NY,11215,7183698185,530
Parking Garage,1216515,"CENTRAL PARKING SYSTEM OF NEW YORK, INC.",,15,METROTECH CENTER,,BROOKLYN,NY,11201,7185962291,268
Parking Garage,1217500,220 RIVERSIDE PARKING LLC,,220,RIVERSIDE BOULEVARD,,NEW YORK,NY,10069,2126869800,290
Parking Garage,1223081,"KINNEY PARKING SYSTEM, INC",CENTRAL PARKING SYSTEM,1975,EASTCHESTER ROAD,,BRONX,NY,10461,7184307021,691
Parking Garage,1223083,"CENTRAL PARKING SYSTEM OF NEW YORK, INC",,2020-30,BOSTON ROAD,,BRONX,NY,10460,2125025490,375
Parking Garage,1226477,KINNEY PARKING SYSTEM INC.,CENTRAL PARKING SYSTEM,163-27,ARCHER AVENUE,,JAMAICA,NY,11433,7186589619,730
Parking Garage,1231149,"HILARY GARDENS GARAGE CO., LLC",,300,MERCER STREET,,NEW YORK,NY,10003,7188969600,225
Parking Garage,1240254,IMPARK WATER LLC,IMPARK,55,WATER STREET,,NEW YORK,NY,10004,2129378660,300
Parking Garage,1250880,HESTER PARKING CORP.,,106,MOTT STREET,,NEW YORK,NY,10013,9736228888,154
Parking Garage,1251091,STANDARD PARKING CORPORATION,,10420,QUEENS BOULEVARD,,FOREST HILLS,NY,11375,2129163480,220
Parking Garage,1251175,CONTINENTAL TOWERS PARKING LLC,,301,EAST   79 STREET,,NY,NY,10021,2126501936,225
Parking Garage,1254733,"CODY CAR PARK, INC.",,555-559,11 STREET,,BROOKLYN,NY,11215,2122216111,94
Parking Garage,1258315,MP HUB PARKING LLC,,3000,3 AVENUE,,BRONX,NY,10455,2124903460,272
Parking Garage,1265730,"PROPARK AMERICA NEW YORK, LLC",,352,HICKS STREET,,BROOKLYN,NY,11202,7187804925,430
Parking Garage,1267635,259-267 PARKING CORP.,,259-267,PACIFIC STREET,,BROOKLYN,NY,11201,7188585055,75
Parking Garage,1269177,QUIK PARK BROADWAY GARAGE LLC,,225-251,WEST   56 STREET,,NEW YORK,NY,10019,2128322066,146
Parking Garage,1273538,"LUCKY CAR PARK, LLC",,380,LENOX AVENUE,,NEW YORK,NY,10027,2122216111,77
Parking Garage,1274433,NORTH BRONX GARAGE INC,,1420,CROMWELL AVENUE,,BRONX,NY,10452,6464638129,70
Parking Garage,1275065,"FASHION 35 PARKING, LLC",,1328,BROADWAY,,NEW YORK,NY,10001,2126869800,149
Parking Garage,1275883,CENTURY PARKING CORP,,2600,NETHERLAND AVENUE,,BRONXS,NY,10463,2127367171,706
Parking Garage,1280410,"RIVER HOUSE CAR PARK, LLC",,1175,YORK AVENUE,,NEW YORK,NY,10065,2129966363,94
Parking Garage,1280453,SYLVAN ELM GARAGE LLC,,94-30,60 AVENUE,,ELMHURST,NY,11373,7185759440,20
Parking Garage,1280463,SYLVAN ELM GARAGE LLC,,57-10,JUNCTION BOULEVARD,,ELMHURST,NY,11373,7185759440,22
Parking Garage,1281328,"SYLVAN ELM GARAGE, LLC",,94-30,59 AVENUE,,ELMHURST,NY,11373,7185759440,40
Parking Garage,1283824,CHAMPION PARKING 74 LLC.,,2109,BROADWAY,,NEW YORK,NY,10023,2123085959,110
Parking Garage,1287539,WASH HEIGHTS OPERATING LLC,,404,WEST  155 STREET,AKA 404-414 WEST 155 STREET,NEW YORK,NY,10032,2129299404,300
Parking Garage,1293753,"QUIK PARK STANDARD, LLC",,101,PARK AVENUE,,NEW YORK,NY,10017,2128322066,124
Parking Garage,1295487,R A D VALET PARKING INC,,5423,8 AVENUE,,BROOKLYN,NY,11220,9179681178,41
Parking Garage,1298408,"ALLIANCE DAG PARKING, LLC",,240,EAST   47 STREET,,NEW YORK,NY,10017,2125810535,37
Parking Garage,1302958,CENTRAL PARKING SYSTEM OF NEW YORK INC,,554-58,WEST  174 STREET,,NEW YORK,NY,10033,2125025490,75
Parking Garage,1302959,CENTRAL PARKING SYSTEM OF NEW YORK INC,,284-286,AUDUBON AVENUE,,NEW YORK,NY,10033,2125025490,138
Parking Garage,1305460,THEATER 50 PARKING LLC,,305,WEST   50 STREET,,NEW YORK,NY,10019,2126869800,63
Parking Garage,1305583,"FIFTH AVENUE CAR PARK, LLC",,1330,5 AVENUE,,NEW YORK,NY,10026,2129966363,46
Parking Garage,1206731,KINNEY PARKING SYSTEM INC.,CENTRAL PARKING SYSTEM,65-75,SAUNDERS STREET,,REGO PARK,NY,11374,2125025490,132
Parking Garage,1206738,"CENTRAL PARKING SYSTEM OF NEW YORK, INC",,150-01,89TH AVENUE,,JAMAICA,NY,11432,2125025490,358
Parking Garage,1211714,"CENTRAL PARKING SYSTEM OF NEW YORK, INC.",,300,CADMAN PLAZA WEST,,BROOKLYN,NY,11201,7186240316,349
Parking Garage,1211996,KINNEY PARKING SYSTEM INC,CENTRAL PARKIMG SYSTEM,135-139,EAST   33 STREET,AKA 220-226 LEXINGTON AVE,NEW YORK,NY,10016,2125025490,125
Parking Garage,1217747,"PROPARK AMERICA NEW YORK, LLC.",,1715,EAST 13 STREET,,BROOKLYN,NY,11229,9174786300,300
Parking Garage,1218382,"444 MANAHATTAN PARKING, CORP.",,444,MANHATTAN AVENUE,,NEW YORK,NY,10026,9999999999,33
Parking Garage,1221665,"SWEETS PARKING I, INC.",,437,MADISON AVENUE,,NEW YORK,NY,10022,2127533100,116
Parking Garage,1222882,50 EAST 79TH STREET CAR PARK LLC,GGMC,50,EAST   79 STREET,,NEW YORK,NY,10021,2129966363,48
Parking Garage,1230769,"LIVINGSTON CAR PARK, LLC.",GGMC,141,LIVINGSTON STREET,,NEW YORK,NY,11201,2129966363,18
Parking Garage,1231683,THE HERTZ CORPORATION,,214,WEST   95 STREET,,NEW YORK,NY,10025,2124865914,250
Parking Garage,1232463,LAFAYETTE PLACE PARKING LLC,,445,LAFAYETTE STREET,,NEW YORK,NY,10003,2126869800,14
Parking Garage,1234399,304060 PARKING LLC,,40,EAST 9TH STREET,,NEW YORK,NY,10003,2126747291,78
Parking Garage,1234400,304060 PARKING LLC,,60,EAST    9 STREET,,NEW YORK,NY,10003,2126869800,100
Parking Garage,1234693,"MANHATTAN PARKING WEST 20, LLC",,516,WEST   20 STREET,,NEW YORK,NY,10011,212903460,310
Parking Garage,1239839,10 WEST 21ST LLC,,4,WEST   21 STREET,,NEW YORK,NY,10010,9173050060,65
Parking Garage,1243101,CAPITAL CAR PARK LLC,,1420,YORK AVENUE,,NEW YORK,NY,10021,2122216111,28
Parking Garage,1244304,"KENT GARAGE, CORP",,444,KENT AVENUE,,BROOKLYN,NY,11211,2127367171,146
Parking Garage,1246208,ALLIANCE PARKING WEST 43 ST LLC,,500,WEST   43 STREET,,NEW YORK,NY,10036,2125810535,62
Parking Garage,1246280,525-535 GARAGE CORP.,,535,EAST   86 STREET,,NEW YORK,NY,10028,2127367171,50
Parking Garage,1246823,310 LEX PARKING MGMT LLC.,,310,LEXINGTON AVENUE,,NEW YORK,NY,10016,2126869800,26
Parking Garage,1252781,BRILLIANT PARKING CORP.,,284,DYCKMAN STREET,1/FL,NEW YORK,NY,10034,2125696249,100
Parking Garage,1257397,"24TH STREET MMP GARAGE, LLC.",,148,EAST   24 STREET,,NEW YORK,NY,10010,2129299404,70
Parking Garage,1257426,IMPERIAL PARKING (U.S.) INC,,420,EAST   20 STREET,,NEW YORK,NY,10009,2129378660,510
Parking Garage,1261900,LEONARD STREET PARKING LLC,,88,LEONARD STREET,,NEW YORK,NY,10013,9736437700,225
Parking Garage,1262404,RIBAR PARKING LLC,,160,WEST   10 STREET,,NEW YORK,NY,10014,2129293041,200
Parking Garage,1263167,FLORAL 26 PARKING LLC,,55,WEST   25 STREET,,NEW YORK,NY,10010,2126869800,85
Parking Garage,1263170,CLINTON 53 PARKING LLC,,515,WEST   52 STREET,,NEW YORK,NY,10019,2126869800,83
Parking Garage,1263367,INDUS REALTY CORPORATION,,22-30-2240,MOTT AVENUE,,FAR ROCKAWAY,NY,11691,7185202600,68
Parking Garage,1263650,V.M.C. PARKING INC.,SOLO PARKING,316,WEST  118 STREET,AKA 316-320 WEST 118 STREET,NEW YORK,NY,10026,2125312924,130
Parking Garage,1266247,QUIK PARK WEST 41ST STREET LLC,,601,WEST   41 STREET,,NEW YORK,NY,10036,2128322066,194
Parking Garage,1269988,BARCLAY STREET REALTY LLC,,10,BARCLAY STREET,,NEW YORK,NY,10007,2125358670,81
Parking Garage,1293275,CREST CAR PARK LLC,,302,2 STREET,,BROOKLYN,NY,11215,2122216111,23
Parking Garage,1300539,"CHAMPION PARKING 46, LLC",,247,WEST   46 STREET,,NEW YORK,NY,10036,2123085959,101
Parking Garage,1300918,ALLIANCE ETON PARKING LLC,,345,EAST   81 STREET,,NEW YORK,NY,10028,2125810535,53
Parking Garage,1303042,COLUMBUS 95TH ST LLC,,73,WEST   95 STREET,AKA 99 W 95 ST,NEW YORK,NY,10025,2126724700,100
Parking Garage,1303105,"CENTRAL PARKING SYSTEM OF NEW YORK, INC.",,250,BRADHURST AVENUE,,NEW YORK,NY,10039,2125025490,145
Parking Garage,1308706,8 EAST 83RD PARKING LLC,,8,EAST   83 STREET,,NEW YORK,NY,10028,2125352890,48
Parking Garage,1310679,"NARRAGANSETT PARTNERS, L.L.C.",,124,EAST   63 STREET,,NEW YORK,NY,10065,2128382720,134
Parking Garage,1312579,"PARK 139TH, LLC",,34,WEST  139 STREET,,NEW YORK,NY,10037,2122340855,72
Parking Garage,1313161,MINETTA LANE PARKING LLC,,122,WEST    3 STREET,,NEW YORK,NY,10012,2127773530,300
Parking Garage,1317191,QUIK PARK CHESAPEAKE LLC,,400,EAST   81 STREET,400-408,NEW YORK,NY,10028,2128322066,129
Parking Garage,1318575,HEIGHTS MANAGEMENT 63 LLC,,405,EAST   63 STREET,,NEW YORK,NY,10065,7187882109,39
Parking Garage,1319230,EAST 47TH GARAGE CORP,,212,EAST   47 STREET,212-214,NEW YORK,NY,10017,2127367171,105
Parking Garage,1322421,454 MANAVE GARAGE CORP,,313,WEST  119 STREET,,NEW YORK,NY,10026,2127367171,52
Parking Garage,1347115,605 THIRD AVENUE FEE LLC,GEMINI GARAGE,222,EAST   40 STREET,,NEW YORK,NY,10016,2127526790,750
Parking Garage,1357464,CENTRAL PARKING SYSTEM OF NEW YORK INC,,910,5 AVENUE,,NEW YORK,NY,10021,2125025490,56
Parking Garage,1360570,PARK 115TH LLC,,2131,8TH AVE,,NEW YORK,NY,10026,2129799815,36
Parking Lot,363464,"ANTHONY'S PARKING LOT, LLC",,307-11,UNION AVENUE,,BROOKLYN,NY,11211,7188486579,25
Parking Lot,365547,QUEENSBORO PARKING CORP,,50-25,BARNETT AVENUE,,SUNNYSIDE,NY,11104,7184783222,300
Parking Lot,427414,FRACLAC REALTY CORPORATION,,324,EAST   11 STREET,,NEW YORK,NY,10003,2126742097,8
Parking Lot,429629,CIRCLE LINE SIGHT SEEING YACHTS,,0,12 AVENUE,WEST   42 STREET,NEW YORK,NY,10036,2126368810,290
Parking Lot,429883,BRIGHT MANAGEMENT   INC,,305,WEST   48 STREET,9,NEW YORK,NY,10036,2122658189,41
Parking Lot,469196,MEAT MARKET GARAGE INC,,259,MULBERRY STREET,,NEW YORK,NY,10012,2129893100,15
Parking Lot,738230,BRIDGE PARKING CORP,,321,EAST   60 STREET,321-323,NEW YORK,NY,10022,2129562280,44
Parking Lot,811361,"PALMIERO, JOHN &    ESTHER",AMERICAN CLAIMS CO,726,CHURCH AVENUE,,BROOKLYN,NY,11218,7183326263,22
Parking Lot,887551,"J & B PARKING GARAGE, INC.",,2123,AMSTERDAM AVENUE,,NEW YORK,NY,10032,2125433328,25
Parking Lot,895134,FLASH PARKING INC,,404,SMITH STREET,,BROOKLYN,NY,11231,7188755975,99
Parking Lot,901401,"ABIDI, JAVED",,177,FRANKLIN STREET,,BROOKLYN,NY,11222,7185788376,35
Parking Lot,906199,"CABELLERO, HIGINIO",CHILE'S PARKING LOT,1282,SHAKESPEARE AVENUE,1282-6 SHAKESPEARE AVE,BRONX,NY,10452,7189423986,54
